Data da Homologação,Número de Homologação,Nome do Solicitante,CNPJ do Solicitante,Certificado de Conformidade Técnica,Data do Certificado de Conformidade Técnica,Data de Validade do Certificado,Código de Situação do Certificado,Situação do Certificado,Código de Situação do Requerimento,Situação do Requerimento,Nome do Fabricante,Modelo,Nome Comercial,Categoria do Produto,Tipo do Produto,IC_ANTENA,IC_ATIVO,País do Fabricante,CodUIT,CodISO
21/03/2007,20830601547,Nokia do Brasil Tecnologia Ltda.,2140198000215,01264/06,21/12/2006,21/12/2007 00:00:00,6,Suspenso,10,Homologação Suspensa,Microsoft Mobile Oy,N75-3,N75-3,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
14/12/2007,4130701003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,01439/07,05/03/2007,02/03/2008 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,MG160b,MG160b,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
15/02/2013,1821300953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,NCC 9209/13,31/01/2013,31/01/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,GT-S3332,GT-S3332,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
20/02/2009,2290901003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,03130/09,16/02/2009,16/02/2013 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,GM205,GM205,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
25/01/2013,23721203257,HUAWEI DO BRASIL TELECOMUNICACOES LTDA,2975504000152,NCC 8886/12,18/12/2012,18/12/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,Huawei Technologies Co. Ltd,U8667,U8667,1,Telefone Móvel Celular,N,S,China,CHN,CHN
25/03/2004,2230400347,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000137,NCC 1653/04,09/03/2004,09/03/2005 00:00:00,6,Suspenso,11,Homologação Cancelada,SAMSUNG ELETRONICA DA AMAZONIA LTDA,SGH-E700,SGH-E700,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
19/10/2001,20280101510,Johnson Controls Automotive Electr. do Brasil Ltda,2032285000178,TRB-TEL-016/2001-01,09/10/2001,09/10/2002 00:00:00,6,Suspenso,11,Homologação Cancelada,Sagem SA,MC920,MC920,1,Telefone Móvel Celular,N,S,França,F,FRA
15/02/2002,320201555,Sony Ericsson Mobile Communication do Brasil Ltda,4667337000108,NCC066/02,05/02/2002,05/02/2003 00:00:00,6,Suspenso,11,Homologação Cancelada,Sony Ericsson Mobile Communications,T68m,T68m,1,Telefone Móvel Celular,N,S,Malásia,MLA,MYS
17/01/2012,33491101547,Nokia do Brasil Tecnologia Ltda.,2140198000215,NCC 8227/12,04/01/2012,04/01/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,Microsoft Mobile Oy,800.2,800.2,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
25/01/2013,23711203257,HUAWEI DO BRASIL TELECOMUNICACOES LTDA,2975504000152,NCC 8853/12,18/12/2012,18/12/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,Huawei Technologies Co. Ltd,U6020,U6020,1,Telefone Móvel Celular,N,S,China,CHN,CHN
28/09/2001,20110100502,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,TRB-TEL-010/2001-01,19/09/2001,19/09/2002 00:00:00,6,Suspenso,11,Homologação Cancelada,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,T180,T180,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
08/04/2008,22270702435,Sony Ericsson Mobile Communication do Brasil Ltda,4667337000108,02024/07,10/03/2008,10/03/2010 00:00:00,6,Suspenso,10,Homologação Suspensa,Sony Mobile Communications AB,W380i,W380i,1,Telefone Móvel Celular,N,S,Suécia,S,SWE
19/05/2010,1730900953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,03107/09,06/03/2009,06/03/2012 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,B5702,B5702,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
05/05/2005,3980502384,Sendo Brasil Ltda. - Telefonia Celular,6996240000174,TRB-TEL-05.002-4,26/04/2005,26/04/2006 00:00:00,6,Suspenso,11,Homologação Cancelada,Sendo Brasil Ltda. - Telefonia Celular,S1,S1,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
15/05/2006,7120600468,EVADIN INDUSTRIA AMAZONIA S.A.,4180279000193,00746/06,28/04/2006,25/04/2007 00:00:00,6,Suspenso,10,Homologação Suspensa,EVADIN INDUSTRIA AMAZONIA S.A.,AIKO 71C,AIKO 71C,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
18/05/2006,5720602647,Nokia do Brasil Tecnologia Ltda.,2140198000215,NCC 3120/06,03/05/2006,03/05/2008 00:00:00,6,Suspenso,10,Homologação Suspensa,"Nokia Mobile Phone, Inc.",6125,6125,1,Telefone Móvel Celular,N,S,México,MEX,MEX
24/02/2012,37191102435,Sony Ericsson Mobile Communication do Brasil Ltda,4667337000108,06069/11,13/02/2012,13/02/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,Sony Mobile Communications AB,LT26i,LT26i,1,Telefone Móvel Celular,N,S,Suécia,S,SWE
28/02/2011,4501100953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,NCC 7476/11,25/02/2011,25/02/2012 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,GT-S5660B,GT-S5660B,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
28/09/2007,4100702303,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,01433/07,02/04/2007,30/03/2008 00:00:00,6,Suspenso,10,Homologação Suspensa,SAMSUNG ELETRONICA DA AMAZONIA LTDA,SGH-X560L,SGH-X560L,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
28/02/2011,5051100953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,05027/11,24/02/2011,24/02/2012 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,GT-E1086W,GT-E1086W,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
16/03/2010,3081001914,ZTE do Brasil Ltda.,5216804000146,1917,02/03/2010,02/03/2012 00:00:00,6,Suspenso,10,Homologação Suspensa,ZTE Corporation,N290 (850MHz-1900MHz),N290 (850MHz-1900MHz),1,Telefone Móvel Celular,N,S,China,CHN,CHN
30/06/2010,3091001914,ZTE do Brasil Ltda.,5216804000146,1918,02/03/2010,02/03/2012 00:00:00,6,Suspenso,10,Homologação Suspensa,ZTE Corporation,N290 (900MHz-1800MHz),N290 (900MHz-1800MHz),1,Telefone Móvel Celular,N,S,China,CHN,CHN
30/06/2010,3091001914,ZTE do Brasil Ltda.,5216804000146,1918,02/03/2010,02/03/2012 00:00:00,6,Suspenso,10,Homologação Suspensa,ZTE Corporation,OTV1000 (900MHz-1800MHz),OTV1000 (900MHz-1800MHz),1,Telefone Móvel Celular,N,S,China,CHN,CHN
20/02/2002,360201547,Nokia do Brasil Tecnologia Ltda.,2140198000134,00402CBA3001,24/01/2002,24/01/2003 00:00:00,6,Suspenso,11,Homologação Cancelada,Microsoft Mobile Oy,9210,9210,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
26/03/2004,720400502,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,TRB-TEL-010/2001-129,09/03/2004,09/03/2005 00:00:00,6,Suspenso,11,Homologação Cancelada,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,C355v (G 9/1.8),C355v (G 9/1.8),1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
18/06/2010,26030801663,SIMM - SOLUCOES INTELIGENTES PARA MERCADO MOVEL DO BRASIL S.A.,6964587000135,02958/08,05/01/2009,05/01/2011 00:00:00,6,Suspenso,10,Homologação Suspensa,High Tech Computer Corporation,HTC Touch Pro,HTC Touch Pro,1,Telefone Móvel Celular,N,S,Taiwan,TWN,TWN
24/03/2003,230200502,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,TRB-TEL-010/2001-14,29/01/2002,29/01/2003 00:00:00,6,Suspenso,11,Homologação Cancelada,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,T190,T190,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
28/01/2011,33821000953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,2213,07/01/2011,07/01/2013 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,GT-S5570B,GT-S5570B,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
15/02/2002,330201555,Sony Ericsson Mobile Communication do Brasil Ltda,4667337000108,NCC069/02,07/02/2002,07/02/2003 00:00:00,6,Suspenso,11,Homologação Cancelada,Sony Ericsson Mobile Communications,T66m,T66m,1,Telefone Móvel Celular,N,S,Malásia,MLA,MYS
24/05/2002,2840200347,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000137,NCC078/02,18/02/2002,18/02/2003 00:00:00,6,Suspenso,11,Homologação Cancelada,SAMSUNG ELETRONICA DA AMAZONIA LTDA,SCH-A475,SCH-A475,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
24/04/2008,3980801003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,02000/07,03/03/2008,03/03/2010 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,KM710c,KM710c,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
09/12/2011,601102435,Sony Ericsson Mobile Communication do Brasil Ltda,4667337000108,04906/11,04/02/2011,04/02/2013 00:00:00,6,Suspenso,10,Homologação Suspensa,Sony Mobile Communications AB,MT15a,MT15a,1,Telefone Móvel Celular,N,S,Suécia,S,SWE
09/12/2011,601102435,Sony Ericsson Mobile Communication do Brasil Ltda,4667337000108,04906/11,04/02/2011,04/02/2013 00:00:00,6,Suspenso,10,Homologação Suspensa,Sony Mobile Communications AB,MT11a,MT11a,1,Telefone Móvel Celular,N,S,Suécia,S,SWE
19/07/2007,1900700502,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,NCC 3704/07,02/03/2007,02/03/2008 00:00:00,6,Suspenso,10,Homologação Suspensa,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,W215 e2,W215 e2,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
14/12/2007,2460701003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,01363/07,05/03/2007,02/03/2010 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,ME970c,ME970c,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
12/09/2003,4070300563,Nokia do Brasil Tecnologia Ltda.,2140198000134,NCC 883/03,18/08/2003,18/08/2004 00:00:00,6,Suspenso,11,Homologação Cancelada,Nokia do Brasil Tecnologia Ltda.,2220,2220,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
12/03/2010,25020901914,ZTE do Brasil Ltda.,5216804000146,1831,02/03/2010,02/03/2011 00:00:00,6,Suspenso,10,Homologação Suspensa,ZTE Corporation,R100,R100,1,Telefone Móvel Celular,N,S,China,CHN,CHN
12/03/2010,1231001663,SIMM - SOLUCOES INTELIGENTES PARA MERCADO MOVEL DO BRASIL S.A.,6964587000135,03927/10,04/03/2010,04/03/2011 00:00:00,6,Suspenso,10,Homologação Suspensa,High Tech Computer Corporation,HTC Tattoo,HTC Tattoo,1,Telefone Móvel Celular,N,S,Taiwan,TWN,TWN
07/11/2008,19230700502,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,01917/07,11/02/2008,11/02/2010 00:00:00,6,Suspenso,10,Homologação Suspensa,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,E8,E8,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
22/02/2013,1261302435,Sony Ericsson Mobile Communication do Brasil Ltda,4667337000108,07396/13,15/02/2013,15/02/2015 00:00:00,6,Suspenso,10,Homologação Suspensa,Sony Mobile Communications AB,C6503,C6503,1,Telefone Móvel Celular,N,S,Suécia,S,SWE
19/04/2010,5861005924,Movil Distribuidora Brasil Ltda.,8360057000103,NCC 6332/10,25/03/2010,25/03/2011 00:00:00,6,Suspenso,10,Homologação Suspensa,WND Hong Kong Ltd,WIND DUO3200,WIND DUO3200,1,Telefone Móvel Celular,N,S,China,CHN,CHN
10/09/2007,4070500502,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,TRB-TEL-010/2001-186,28/04/2005,28/04/2008 00:00:00,6,Suspenso,11,Homologação Cancelada,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,V557p,V557p,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
28/09/2007,3920702303,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,01426/07,02/04/2007,30/03/2008 00:00:00,6,Suspenso,10,Homologação Suspensa,SAMSUNG ELETRONICA DA AMAZONIA LTDA,SGH-C420L,SGH-C420L,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
07/01/2015,43311300953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,81959,07/01/2014,07/01/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,GT-I9063T,GT-I9063T,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
24/05/2002,2850200347,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000137,NCC127/02,06/05/2002,06/05/2003 00:00:00,6,Suspenso,11,Homologação Cancelada,SAMSUNG ELETRONICA DA AMAZONIA LTDA,SGH-R200S,SGH-R200S,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
24/05/2002,2860200953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,NCC128/02,06/05/2002,06/05/2003 00:00:00,6,Suspenso,11,Homologação Cancelada,Samsung Electronics Co Ltd.,SGH-R200S,SGH-R200S,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
16/02/2011,1751100953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,NCC 7443/11,11/02/2011,11/02/2012 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,GT-I9003B,GT-I9003B,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
07/04/2006,5500601003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,00704/06,28/03/2006,28/03/2008 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,MG100c,MG100c,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
17/08/2007,4210601547,Nokia do Brasil Tecnologia Ltda.,2140198000215,00661/06,28/03/2006,12/07/2007 00:00:00,6,Suspenso,10,Homologação Suspensa,Microsoft Mobile Oy,N80-1,N80-1,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
27/02/2002,560200502,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,TRB-TEL-010/2001-12,29/01/2002,29/01/2003 00:00:00,6,Suspenso,11,Homologação Cancelada,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,V3690,V3690,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
06/02/2014,31351301547,Nokia do Brasil Tecnologia Ltda.,2140198000215,NCC 10381/14,09/01/2014,09/01/2015 00:00:00,6,Suspenso,10,Homologação Suspensa,Microsoft Mobile Oy,208.4,208.4,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
21/03/2007,2450701003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,01362/07,06/03/2007,06/03/2008 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,ME550c,ME550c,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
05/03/2010,1680801003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,02102/08,29/01/2008,29/01/2011 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,KF245c,KF245c,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
19/02/2008,22610700953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,02048/07,25/01/2008,25/01/2011 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SGH-V820L,SGH-V820L,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
28/01/2015,43471400953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,NCC 11638/15,15/01/2015,15/01/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SM-J100M,SM-J100M,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
28/01/2015,38591408902,DC Importação e Exportação de Eletrônicos Ltda,12053056000193,NCC 11639/15,15/01/2015,15/01/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,"Longconn Electronics (Shenzhen) Co., Ltd.",A35,A35,1,Telefone Móvel Celular,N,S,China,CHN,CHN
15/02/2013,1541300953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,3026,31/01/2013,31/01/2015 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,GT-S6313T,GT-S6313T,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
11/05/2004,3950400574,LG Electronics de SAo Paulo Ltda.,1166372000236,NCC 1733/04,22/04/2004,22/04/2005 00:00:00,6,Suspenso,11,Homologação Cancelada,LG Electronics Inc.,LG-BD2233,LG-BD2233,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
11/06/2002,3290201547,Nokia do Brasil Tecnologia Ltda.,2140198000134,03202CAB3001,10/05/2002,10/05/2003 00:00:00,6,Suspenso,11,Homologação Cancelada,Microsoft Mobile Oy,9210i,9210i,1,Telefone Móvel Celular,N,S,Finlândia,FIN,FIN
05/03/2009,3680901003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,03163/09,19/02/2009,19/02/2010 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,KT770f,KT770f,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
28/03/2005,2770500563,Nokia do Brasil Tecnologia Ltda.,2140198000134,NCC 2245/05,06/01/2005,06/01/2006 00:00:00,6,Suspenso,11,Homologação Cancelada,Nokia do Brasil Tecnologia Ltda.,2118,2118,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
11/05/2004,3940401003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,NCC 1732/04,22/04/2004,22/04/2005 00:00:00,6,Suspenso,11,Homologação Cancelada,LG ELECTRONICS DO BRASIL LTDA,LG-BD2233,LG-BD2233,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
14/02/2012,3271203111,GRUPO MULTI S.A,59717553000102,06166/12,26/01/2012,26/01/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,GRUPO MULTI S.A,D700,D700,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
01/07/2004,5680402226,LG Electronics de SAo Paulo Ltda.,1166372000236,NCC 1794/04,28/05/2004,28/05/2005 00:00:00,6,Suspenso,11,Homologação Cancelada,LG Electronics Inc. Mobile Communications Company,G1500,G1500,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
01/07/2004,5670401003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,NCC 1793/04,28/05/2004,28/05/2005 00:00:00,6,Suspenso,11,Homologação Cancelada,LG ELECTRONICS DO BRASIL LTDA,G1500,G1500,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
11/05/2006,6630602577,Gradiente Eletrônica S/A,43185362003041,NCC 3117/06,02/05/2006,02/05/2007 00:00:00,6,Suspenso,10,Homologação Suspensa,Gradiente Eletrônica S/A,GF-910i,GF-910i,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
19/03/2009,5130901003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,03195/09,13/03/2009,13/03/2011 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,GM630,GM630,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
11/05/2006,6640602577,Gradiente Eletrônica S/A,43185362003041,NCC 3118/06,02/05/2006,02/05/2007 00:00:00,6,Suspenso,10,Homologação Suspensa,Gradiente Eletrônica S/A,GF-930i,GF-930i,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
19/04/2010,2641002435,Sony Ericsson Mobile Communication do Brasil Ltda,4667337000108,03967/10,25/03/2010,25/03/2012 00:00:00,6,Suspenso,10,Homologação Suspensa,Sony Mobile Communications AB,W100a,W100a,1,Telefone Móvel Celular,N,S,Suécia,S,SWE
30/09/2008,5870701003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,01516/07,03/04/2007,03/04/2009 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,MG235c,MG235c,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
24/04/2008,6210801003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,02272/08,26/03/2008,26/03/2009 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,KM385d,KM385d,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
26/07/2007,6310701003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,01519/07,05/04/2007,05/04/2008 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,ME770c,ME770c,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
31/03/2009,5210905230,HEWLETT-PACKARD BRASIL LTDA,61797924000317,MT-0287/2009,16/03/2009,16/03/2010 00:00:00,6,Suspenso,10,Homologação Suspensa,"Foxconn Precision Component(Shen Zhen)Co.,Ltd.",HSTNH-F20C-85,HSTNH-F20C-85,1,Telefone Móvel Celular,N,S,China,CHN,CHN
30/08/2004,5550400502,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,TRB-TEL-010/2001-140,03/08/2004,03/08/2005 00:00:00,6,Suspenso,11,Homologação Cancelada,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,V510,V510,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
19/03/2009,2120905136,SURF TELECOM SA,10455746000143,03120/09,12/03/2009,12/03/2010 00:00:00,6,Suspenso,10,Homologação Suspensa,"E-Techco Information Technologies Co., Lit",CEFON 880T,CEFON 880T,1,Telefone Móvel Celular,N,S,China,CHN,CHN
16/05/2005,4130502387,Nokia do Brasil Tecnologia Ltda.,2140198000215,NCC 2392/05,04/05/2005,08/04/2006 00:00:00,6,Suspenso,10,Homologação Suspensa,Nokia Mobile Phones,3230,3230,1,Telefone Móvel Celular,N,S,Alemanha,D,DEU
02/03/2011,5251101003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,05034/11,24/02/2011,24/02/2013 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,LG-A180a,LG-A180a,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
02/03/2011,5271101003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,05035/11,24/02/2011,24/02/2013 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,LG-A180b,LG-A180b,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
14/04/2008,1790803766,Nokia do Brasil Tecnologia Ltda.,2140198000215,02112/08,10/03/2008,10/03/2009 00:00:00,6,Suspenso,10,Homologação Suspensa,Nokia Telecommunications Ltd. Beijing (China-BDA),N77-1,N77-1,1,Telefone Móvel Celular,N,S,China,CHN,CHN
09/03/2015,3681400953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,82594,20/02/2014,20/02/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,GT-I9515L,GT-I9515L,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
21/03/2007,80702435,Sony Ericsson Mobile Communication do Brasil Ltda,4667337000108,01288/06,30/01/2007,19/01/2008 00:00:00,6,Suspenso,10,Homologação Suspensa,Sony Mobile Communications AB,W880i,W880i,1,Telefone Móvel Celular,N,S,Suécia,S,SWE
03/03/2006,1180602421,Blackberry Serv. de Suporte de Vendas Brasil LTDA,7058628000197,712,30/07/2013,15/02/2014 00:00:00,6,Suspenso,10,Homologação Suspensa,Blackberry Limited,Blackberry 8700g,Blackberry 8700g,1,Telefone Móvel Celular,N,S,Canadá,CAN,CAN
16/01/2015,441501003,LG ELECTRONICS DO BRASIL LTDA,1166372000155,87509,15/01/2015,15/01/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,LG ELECTRONICS DO BRASIL LTDA,LG-H326t,LG-H326t,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
03/03/2006,3180602303,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,00619/06,15/02/2006,02/02/2007 00:00:00,6,Suspenso,10,Homologação Suspensa,SAMSUNG ELETRONICA DA AMAZONIA LTDA,SCH-A150,SCH-A150,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
19/08/2009,20500700953,SAMSUNG ELETRONICA DA AMAZONIA LTDA,280273000218,01965/07,31/01/2008,31/01/2010 00:00:00,6,Suspenso,10,Homologação Suspensa,Samsung Electronics Co Ltd.,SGH-F210L,SGH-F210L,1,Telefone Móvel Celular,N,S,Coréia,KOR,KOR
28/02/2012,33931103187,UEI! Telecomunicações Ltda,7341401000154,05940/11,18/01/2012,18/01/2013 00:00:00,6,Suspenso,10,Homologação Suspensa,UEI! Telecomunicações Ltda,Ideal qbqs,Ideal qbqs,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
09/11/2007,1920700502,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,1472720000112,NCC 3705/07,02/03/2007,02/03/2008 00:00:00,6,Suspenso,10,Homologação Suspensa,MOTOROLA MOBILITY COMERCIO DE PRODUTOS ELETRONICOS LTDA,W215 u2,W215 u2,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
08/04/2003,4250300563,Nokia do Brasil Tecnologia Ltda.,2140198000134,NCC 861/03,28/03/2003,28/03/2004 00:00:00,6,Suspenso,11,Homologação Cancelada,Nokia do Brasil Tecnologia Ltda.,8265i,8265i,1,Telefone Móvel Celular,N,S,Brasil,BRA,BRA
12/02/2015,3101404399,DC Importação e Exportação de Eletrônicos Ltda,12053056000193,81542,29/01/2014,29/01/2016 00:00:00,6,Suspenso,10,Homologação Suspensa,"HuiZhou YouLianXin Electronic S & Technology CO.,",M8,M8,1,Telefone Móvel Celular,N,S,China,CHN,CHN
12/07/2007,660702435,Sony Ericsson Mobile Communication do Brasil Ltda,4667337000108,01303/07,07/03/2007,28/02/2010 00:00:00,6,Suspenso,10,Homologação Suspensa,Sony Mobile Communications AB,W200a,W200a,1,Telefone Móvel Celular,N,S,Suécia,S,SWE
